hostname,state,software,user_count,note_count,peer_count,discovered_at
mastodon.lafhq.nl,up,mastodon,1,61,2080,1667344389
hawk.life,up,mastodon,1,45,4122,1673420601
mediaformat.org,up,wordpress,3,8,1,1612578348
jerryleetv.itvend.eu,up,,1,9,0,1668018440
mstdn.dk,up,mastodon,1742,12727,15317,1667342222
themondragons.com,up,mastodon,4,88,6637,1668904971
micah.social,up,mastodon,1,529,8276,1669133169
pl.r8z.us,up,pleroma,3,472,7925,1668335646
transient.garden,up,akkoma,3,3,5656,1633564022
androidmanife.st,up,mastodon,1,1,352,1675145165
alicee.ooo,up,mastodon,2,203,361,1669985687
moew.app,up,mastodon,1,392,3631,1667993138
live.jugregator.org,up,,1,9,0,1679132952
yotie.blue,up,mastodon,2,1551,3674,1612578387
mastodon.jalgi.eus,up,mastodon,239,34052,9381,1612578271
social.sim.onl,up,mastodon,1,340,10791,1669884842
mastodon.leblanc.io,up,mastodon,2,5,3188,1615690539
social.moreati.org.uk,up,mastodon,1,173,2409,1668477990
music.chosto.me,up,funkwhale,9,,,1619599212
mastodon.cocoasamurai.social,up,mastodon,1,255,6604,1666679496
kvalhe.im,up,mastodon,1,88,5878,1612578267
ruhrpott.social,up,mastodon,335,12490,8698,1668612367
the.sprawl.club,up,writefreely,1,2,,1673708179
dtwylr.net,up,mastodon,1,2,1800,1673516627
masto.adamchandler.me,up,mastodon,4,308,2589,1673326263
martinh.net,up,mastodon,1,1433,8621,1669328737
omoro.info,up,mastodon,6,3192,5646,1622102975
mastodon.kudla.social,up,mastodon,16,650,2809,1671483755
toot.gru.social,up,mastodon,2,441,9094,1667665337
um.lugarzinho.top,up,akkoma,9,762,81,1612578348
m-i.im,up,mastodon,133,72004,9014,1612578270
lumpen.work,up,mastodon,13,43173,1853,1612578270
sotl.social,up,mastodon,125,1764,9905,1667357605
mastodon.acm.org,up,mastodon,702,10323,12012,1670615583
pleroma.dark-alexandr.net,up,pleroma,11,907,10427,1614097854
social.schafweide.org,up,akkoma,1,97,5449,1673264606
alien.insurrection.tech,up,mastodon,5,305,4705,1668042321
mastodon.heavymusic.rocks,up,mastodon,2,4178,9394,1667258936
puz.fun,up,mastodon,6,5139,20330,1612578267
hub.brusee.ru,up,hubzilla,0,0,,1679941026
lambdon.social,up,mastodon,1,0,2356,1674930911
social.zigzak.net,up,mastodon,4,139,2775,1668609610
denton.social,up,mastodon,39,3829,9413,1668835874
sick.pictures,up,pixelfed,12,14,16,1665338645
free.gluten.space,up,mastodon,13,19644,10422,1612578266
bitacadie.com,up,mastodon,8,2194,7065,1614098233
social.smalldog.club,up,mastodon,1,828,4887,1670169903
oldinternet.net,up,mastodon,16,19144,5571,1650944302
decremental.com,up,mastodon,4,23,6,1678896789
buchwurm.social,up,bookwyrm,3,4,1,1672271717
sva.social,up,mastodon,1,1,10,1668450973
ggtea.org,up,,2,47,4030,1612578388
pleroma.shunderdo.me,up,pleroma,1,460,9067,1612578270
nycity.social,up,mastodon,8,33,7739,1669092087
mastodon.mustlove.net,up,mastodon,3,7,348,1677682552
gowalla.social,up,mastodon,2,57,1533,1674671220
slippy.xyz,up,misskey,448,10532,11974,1612578268
iscute.moe,up,akkoma,30,140784,18902,1612578266
cultiv.social,up,mastodon,1,201,4072,1669147546
mastodon.chuggybumba.com,up,mastodon,4,2140,7356,1668955360
beeslink.com,up,mastodon,5,101,4156,1612579116
ropedrop.social,up,mastodon,3,95,1938,1673674405
mstdn.221b.uk,up,mastodon,2,20,810,1672059343
mastsocial.de,up,mastodon,5,298,4290,1672705879
evilfactorylabs.social,up,mastodon,7,12,33,1669152624
mastodon.redwoods.dev,up,mastodon,2,2,225,1679294993
mastodon.beatrice.wtf,up,mastodon,1,1,1581,1654554027
dev.furries.club,up,mastodon,1,11,22,1668583750
corkboard.social,up,pleroma,1,14,430,1680360474
skeleton.town,up,mastodon,7,4609,41,1669106680
