hostname,state,software,user_count,note_count,peer_count,discovered_at
social.nofftopia.com,up,mastodon,163,9678,12141,1612578270
mastodon.linuxpedia.pl,up,mastodon,2,1,139,1667564061
blorbo.social,up,mastodon,6,247,752,1668029658
rat.academy,up,mastodon,6,25,1,1668345593
social.hunter.place,up,mastodon,4,136,200,1616689101
ingsoc.email,up,pleroma,3,12,779,1612578271
freesocial.co,up,mastodon,175,423,3252,1612578266
pixelfed.tokyo,up,pixelfed,2000,10351,1084,1612578266
instance1.mobilizon.org,up,Mobilizon,16,31,,1612578346
queer.group,up,mastodon,26,2195,2960,1666975495
mastodon.crazynewworld.net,up,mastodon,19,243906,6930,1612578267
lastbreach.tv,up,peertube,100,146,,1614167844
mastodon.triathlon.one,up,mastodon,16,10,878,1612578345
pleroma.tunahan.me,up,pleroma,1,0,392,1665385409
mastodon.lkaybob.pe.kr,up,mastodon,1,1,1,1668361510
mastofant.de,up,mastodon,6,736,6565,1612578266
social.cwill.us,up,mastodon,1,22,1085,1667793208
social.unir.se,up,gotosocial,1,6,10,1667632901
blog.notvery.social,up,writefreely,1,3,,1667688600
brotka.st,up,akkoma,8,7098,7407,1651571878
pixelfed.dynlinux.io,up,pixelfed,2,152,0,1612578346
twingyeo.kr,up,mastodon,10321,1188901,11682,1612578267
sauropods.win,up,mastodon,284,5539,7010,1615594870
pixels.jdt.io,up,pixelfed,1,9,26,1666369956
social.bitwig.community,up,mastodon,116,2764,6293,1651008397
mastodon.xnop.yt,up,mastodon,1,3,457,1668190557
mastodon.elma.dev,up,mastodon,1,6,1,1668288412
animal.business,up,mastodon,26,1183,4882,1612578271
iwatedon.net,up,mastodon,237,192665,6141,1612578268
fedi.corriveau.ca,up,mastodon,2,3,592,1667965059
dline.xyz,up,pleroma,122,2545,5132,1612578270
formu1a.social,up,mastodon,4,31,2023,1668041258
peertube1.zeteo.me,up,peertube,7,6,,1612585465
toot.y-y.li,up,mastodon,3,230,6470,1612578269
trans.house,up,mastodon,12,89,1592,1667815556
mastodon.yousack.net,up,mastodon,1,125,400,1612578345
front-end.social,up,mastodon,210,3152,5588,1667613476
shot.thiemoo.at,up,pixelfed,3,74,15,1660132846
devs.live,up,pleroma,49,873,5868,1612578269
mstdn.ryutoto.com,up,mastodon,1,4,953,1639647838
koehler.social,up,mastodon,1,8,847,1668107781
gc2.jp,up,mastodon,100231,940044,0,1658913991
metokur.org,up,pleroma,5,2,437,1668001823
social.lazr.fish,up,mastodon,1,0,99,1667385374
peertube.demonix.fr,up,peertube,2,1339,,1612578346
social.f1sh.de,up,mastodon,1,44,1370,1651173967
brolog.hu,up,friendica,0,0,0,1661660117
grove.cyberdruids.club,up,pleroma,2,137,2623,1651882023
stefanbohacek.online,up,mastodon,1,36,1405,1667664785
hcommons.social,up,hometown,720,6847,4495,1667335639
kowelenz.social,up,akkoma,5,89,2495,1667694995
twixter.eu,up,mastodon,4,66,671,1668013244
music.unicornbase.xyz,up,funkwhale,7,,,1648429027
mastodon.parleur.net,up,mastodon,6,23913,5695,1612578268
fedi.fullstuck.net,up,mastodon,1,19891,2165,1612578268
coolmathgam.es,up,mastodon,32,24105,3808,1612578268
mastodon.mikamistudio.com,up,mastodon,2,49,,1633404910
3dart.social,up,pleroma,18,67,1731,1650025536
tl.xn--7fw.xyz,up,pleroma,1,45,631,1667485182
tutestutes.org,up,mastodon,2,36,928,1658173800
hellsite.site,up,mastodon,441,-29311412,13220,1612578267
pleroma.envs.net,up,pleroma,175,7791,10194,1612578268
frnd.nanoscopic.de,up,friendica,0,0,0,1646016497
social.baradoz.cloud,up,pleroma,2,168,695,1667894313
batchats.net,up,mastodon,2,17,28,1668242731
arroyo.novoa.nagoya,up,,1,47,0,1649896183
faith.social,up,pleroma,7,1,55,1657955964
paramira.org,up,,6,13,3,1612579015
nostalghia.xyz,up,pleroma,22,654,1618,1651227142
www.nekotodon.com,up,mastodon,2,107,1563,1612578270
benehomini.social,up,mastodon,9,101,2863,1652585743
chiasm.app,up,mastodon,5,19,1384,1667684738
mastodon.business,up,mastodon,2,33,1271,1612579467
social.cowokr.de,up,gotosocial,1,5,42,1659287815
thegrows.net,up,pixelfed,20,429,0,1615004255
karlsruhe.social,up,mastodon,16,20,2243,1667082012
livester.net,up,mastodon,341,1134,42,1667919979
pouet.me,up,mastodon,2,252,1916,1612578270
haecksen.social,up,friendica,13,80,8072,1612578270
raptol.net,up,mastodon,1,42351,4767,1612578267
smeap.com,up,mastodon,2,6386,6191,1612578267
torusserver.org,up,mastodon,2,47,6,1666716402
noridon.hostdon.ne.jp,up,mastodon,0,0,1287,1628926734
stream.starlifter.tv,up,,1,9,0,1663100259
social.polonkai.eu,up,mastodon,2,2617,5604,1612578270
abid.cc,up,pleroma,2,51,1906,1651972355
ptmir1.inter21.net,up,peertube,2,0,,1612578348
pics.p1ng0ut.social,up,pixelfed,2,12,0,1613345362
social.polymerwitch.com,up,mastodon,1,1135,9099,1612578268
shrine.moe,up,pleroma,6,289,3697,1641127534
snooter.space,up,mastodon,4,16579,4422,1612578267
social.basti.dev,up,mastodon,2,0,962,1667694374
maennerplenum.eu,up,gotosocial,2,0,4,1667206438
social.snopyta.org,up,mastodon,50,16199,11080,1612578266
tootsweet.social,up,mastodon,2,123,930,1667954577
amity.zone,up,mastodon,22,1364,719,1612578345
mastodon.ehendershott.com,up,mastodon,7,34,1016,1664678394
social.drastical.tech,up,mastodon,12,16794,8717,1612578270
xyzzy.link,up,akkoma,12,21794,9332,1612578266
blog.ribesnigrum.eu,up,writefreely,4,94,,1612578346
svariyar.com,up,mastodon,2,500,3869,1612578270
hooray.computer,up,mastodon,12,97,819,1667755422
pixelfed.anzui.dev,up,pixelfed,1,405,277,1612578346
tablegame.mstdn.cloud,up,,1235,989308,5604,1612578267
mastodon.lifebystills.co.uk,up,mastodon,1,56,484,1668288399
social.dudebronation.com,up,,4,113,352,1612578270
electroverse.tech,up,mastodon,3,14,536,1668267974
video.hostpath.de,up,peertube,2,17,,1624613034
social.la10cy.net,up,mastodon,6,880,3661,1654386562
diaspora.sebastiantinschert.de,up,friendica,0,0,0,1663489210
live.termer.net,up,,1,33,0,1664659716
worldofvids.com,up,peertube,302,175,,1612578266
voidwood.online,up,hometown,6,326,3128,1657314336
toot.infoteck.ru,up,pleroma,8,231,258,1612578347
pixelfed.sdf.org,up,pixelfed,254,972,274,1612578270
amum.al,up,mastodon,0,247,1953,1612578268
pixa.life,up,pixelfed,5,28,1,1663478442
babble.sbit.xyz,up,mastodon,2,0,901,1668267974
mstdn.klamath.jp,up,mastodon,13,26630,6055,1612578266
social.home.retiolus.net,up,gotosocial,1,2,5,1642176562
mastodon.nixgeek.com,up,mastodon,1,13,2817,1667856190
social.masked.cloud,up,mastodon,3,14535,2614,1612578267
sicem.social,up,mastodon,40,189,362,1667447176
staging-do.brighteon.social,up,brighteon,47788,2069566,4703,1665081124
tube.nx12.net,up,peertube,2,16531,,1612578346
fiat-tux.fr,up,wordpress,1,261,,1612578269
gts.kelbie.scot,up,gotosocial,1,1179,251,1626884958
blob.cat,up,pleroma,1148,466324,14179,1612578266
