hostname,state,software,user_count,note_count,peer_count,discovered_at
extremely.uncomfortable.business,up,mastodon,1,31,6156,1673349973
tinycities.net,up,mastodon,3,350,6077,1669495139
toot.roothell.org,up,mastodon,2,1493,6142,1659818720
pleroma.breizh.pm,up,pleroma,1,3105,9818,1612578266
bajax.us,up,pleroma,3,13060,7758,1640507338
pepega.club,up,akkoma,3,82,7193,1673235979
hosszu.social,up,mastodon,1,35,3175,1675782505
web-dev.social,up,mastodon,3,156,2985,1668558063
snug.town,up,mastodon,6,1894,11044,1651004483
vmh.rest,up,mastodon,4,138,2357,1668934401
pleroma.tenjuu.net,up,pleroma,1,787,2736,1676793660
spatlo.com,up,mastodon,14,5,451,1669720687
social.mastodon.my,up,mastodon,22,95,5538,1669104977
beratna.net,up,mastodon,11,6720,2175,1669044558
smithtodon.org,up,mastodon,3,232,3150,1676788333
mastodon.collazo.ws,up,mastodon,3,47,4398,1668167529
social.eden.one,up,mastodon,3,566,7738,1667086842
canzan.chat,up,mastodon,7,0,0,1650871139
carlnimbus.com,up,mastodon,1,200,4886,1662693036
pixelfed.chubbs.rip,up,pixelfed,3,50,0,1678677982
justbros.xyz,up,pleroma,4,167,1938,1670450358
heffalump.party,up,mastodon,3,28,1518,1677515974
mastodon.chrisedwards.tech,up,mastodon,4,28,96463,1673227497
haqueers.com,up,mastodon,15,5361,10011,1668142097
f.cz,up,mastodon,76,2898,8349,1668533134
heretic.social,up,mastodon,7,111,3291,1669696998
weirdstar.stream,up,,1,0,0,1678222362
mastodon.tomaszdunia.pl,up,mastodon,1,951,6958,1678715103
pleroma.popolon.org,up,pleroma,3,6354,10196,1612578271
mstdn.minnanasi.net,up,gotosocial,1,1086,12,1675425692
wiggle.website,up,mastodon,22,13966,11609,1612578271
connectop.us,up,mastodon,19,832,3197,1678239611
pha.one,up,mastodon,4,9,626,1677830562
gts.shatteredpalisa.de,up,gotosocial,1,4798,844,1669078482
whisper.tf,up,mastodon,3,1701,9425,1612578266
mastodon.metalhearf.fr,up,mastodon,1,9,2411,1669240741
social.epicempower.com,up,mastodon,3,3,2291,1619580859
mastodon.xcsdm.com,up,mastodon,3,5,426,1677780429
social.infinity.garden,up,mastodon,1,11,3301,1660449267
wang.nz,up,mastodon,2,21,5912,1667829986
mmasuda.hostdon.ne.jp,up,mastodon,1,1,2116,1675929641
social.lainon.life,up,pleroma,84,6223,8718,1612578269
pleroma.jlinuxer.org,up,akkoma,6,51,219,1680890117
fluffpri.de,up,akkoma,1,961,9591,1668904962
durochka.leemoon.network,up,,1,1,0,1679225940
qpixel.pw,up,mastodon,1,2,3666,1668076047
mastodon.ltratcliff.com,up,mastodon,7,24,31,1670614835
