hostname,state,software,user_count,note_count,peer_count,discovered_at
cfbtalk.social,up,mastodon,2,6,262,1668251248
mcculley.social,up,mastodon,2,6,59,1669064515
social.agilereaction.com,up,pleroma,1,7,523,1668167825
reve.land,up,mastodon,1,119,3329,1612578266
moontreeproject.org,up,,,,1,1612578347
racem.us,up,pleroma,4,275,1282,1656120434
freeside.cafe,up,mastodon,3,172,4609,1668607834
a.gawlinski.com,up,mastodon,1,159,2350,1626603088
toot.theantshill.co.uk,up,mastodon,2,2,208,1668786325
social.xy2.wiki,up,mastodon,1,0,1,1654636252
gothbarbie.world,up,mastodon,1,3,396,1640675060
ozlabs.house,up,mastodon,5,252,2841,1667650471
mastodon.thedecentralists.com,up,mastodon,10,80,3472,1612578266
baby.girlmeow.autos,up,pleroma,1,35,551,1668472099
social.vacantmastodon.ca,up,mastodon,3,58,727,1668133999
systm32.xyz,up,mastodon,2,52,2016,1667913030
mstdn.glorificatio.org,up,mastodon,360,22773,4054,1612578268
mastodon.sitesource.be,up,mastodon,2,6,3249,1668175231
st.mstdn.b-shock.org,up,mastodon,7,315,155,1612578345
mandelbrotsetapp.com,up,mastodon,1,1,538,1668129047
social.anthro.cc,up,pleroma,43,3599,5175,1612578267
social.rwb.io,up,mastodon,1,13,335,1669064515
social.orzs.tech,up,mastodon,1,10,510,1669215150
ninjaturtle.xyz,up,mastodon,1,422,3905,1650070539
social.snorklr.com,up,mastodon,240,3213,3489,1668803386
bostonmusic.online,up,mastodon,10,985,6912,1612578269
sexuall.us,up,mastodon,1,0,6,1667951868
overgrown.garden,up,mastodon,2,16,1219,1669064516
mastodon.debugco.de,up,mastodon,2,1,239,1668981453
verse.r73.info,up,gotosocial,3,0,22,1668998895
m.bonzoesc.net,up,mastodon,3,15984,10072,1612578270
mstdn.satania.social,up,mastodon,9,564,2453,1667867287
metuba.hostdon.jp,up,mastodon,1,286,267,1612578345
pxlmo.net,up,pleroma,2,0,2,1666696060
pub.yellowbucketredhandle.online,up,mastodon,4,4,56,1669064515
art-software.fr,up,mastodon,4,19339,4665,1621956108
based.social,up,mastodon,44,318,2413,1630102248
mastodon.kq.social,up,mastodon,1,1,531,1669064516
jxmsocial.xyz,up,mastodon,2,48,3027,1612578345
muimi.moe,up,misskey,1,0,11,1668728001
social.tmprs.net,up,pleroma,7,577,2367,1612578268
amiga.team,up,mastodon,5,105,1774,1668019618
idontwant.social,up,mastodon,6,8808,1170,1637584494
exile.social,up,mastodon,7,993,3551,1642810635
outrider.xyz,up,pleroma,1,11,2874,1614780264
typrout.ml,up,,9,11226,431,1612579014
topenddevs.social,up,mastodon,2,2,24,1669113764
social.shas.am,up,mastodon,2,56,3447,1668359252
social.gfsc.studio,up,hometown,7,46,981,1668800476
wallflowersocial.club,up,mastodon,2,317,4117,1631352969
mastodon.baucum.me,up,mastodon,1,471,5801,1612578266
social.churrosoft.ar,up,mastodon,2,6,728,1667864020
p.node.pk,up,pleroma,2,667,6581,1612578269
nofed01.heguro.com,up,mastodon,4,51,3,1665893213
masto.a0s.de,up,mastodon,1,63,1310,1667199026
mastodon.marcusquinn.com,up,mastodon,1,0,1253,1612578270
symposium.social,up,mastodon,4,48,672,1669064516
photo.ergedd.com,up,pixelfed,26,698,0,1645992081
comerocudequemestalendo.com,up,mastodon,16,2303,1384,1667400275
ebel.social,up,mastodon,3,23,743,1668986085
zesummen.online,up,mastodon,18,40,4034,1668019512
orctavern.pub,up,mastodon,4,4909,2705,1621839168
tsarolion.com,up,mastodon,3,130,1159,1668724472
digisociety.social,up,mastodon,16,318,3416,1667936287
pixel.guerrilla.earth,up,pixelfed,28,119,2051,1642108255
packetwarriors.net,up,mastodon,2,2,62,1669064516
democracymas.to,up,mastodon,5,2,107,1669064516
mastodon.teia.art,up,mastodon,14,86,327,1668359252
mastodon.berton.me,up,mastodon,2,13,250,1612578348
mastodon.fsinf.at,up,mastodon,16,44,1313,1667464155
boitam.eu,up,mastodon,28,40804,10544,1612578266
mastodon.boyfails.me,up,mastodon,2,16,55,1668775978
netz.darknight-coffee.org,up,mastodon,1,656,5189,1667256481
fog.highspirits.games,up,mastodon,5,791,3872,1665204556
rb3n.flux.eus,up,mastodon,1,1,479,1668981454
omba.nl,up,mastodon,2,22,909,1668053636
toots.benpro.fr,up,mastodon,1,461,5642,1612578269
club.darknight-coffee.org,up,pixelfed,2,2,191,1612578267
xn--y9a6bah4ck.xn--y9a3aq,up,mastodon,16,3562,3605,1628710554
lustigetiernamenbubble.de,up,mastodon,27,5196,6320,1667081485
tube.koweb.fr,up,peertube,7,63,,1631820251
social.cj8.de,up,mastodon,5,9,2379,1652961811
wilddog.hendikins.id.au,up,mastodon,2,15,345,1668042321
b7e.dev,up,mastodon,2,16,1983,1668556730
lonsdale.social,up,mastodon,1,1,618,1668554730
riddly.rakka.tk,up,pleroma,9,1427,3278,1664325044
social.tipnacu.ch,up,mastodon,1,0,5,1668981453
oldpeople.cafe,up,mastodon,5,26,1150,1668067737
mastodon.alexnackenoff.com,up,mastodon,1,15,280,1668950792
screenshake.io,up,mastodon,2,14,187,1669110147
d3stodon.com,up,mastodon,1,0,1,1668398851
tuskodon.com,up,mastodon,3,5,299,1669064516
lacommune.social,up,mastodon,1,11,579,1668981453
pl.comofas.org,up,pleroma,11,48,3523,1667790020
social.osla.site,up,mastodon,1,7,3,1630474207
sais.town,up,mastodon,3,10,60,1669064516
skiscratcher.com,up,mastodon,4,83,893,1667775333
augsburg.social,up,mastodon,298,3381,8756,1612578266
mstdn.konradlemanski.dev,up,mastodon,2,2,783,1669069827
bitbang.social,up,mastodon,194,4763,6887,1667887879
sagdas.net,up,gotosocial,2,3,64,1668227218
sva.social,up,mastodon,3,13,27,1668450973
masto.qa.urbanwildlife.biz,up,mastodon,2,3,6,1667897450
mstdn.mystikos.org,up,mastodon,3,141,1743,1669064515
jpkjwebyo7.execute-api.eu-central-1.amazonaws.com,up,,,,2,1668981454
ap.jadiunr.net,up,mastodon,5,110263,3936,1612578269
laserdisc.party,up,mastodon,87,178985,16661,1612578268
red.tiliches.net,up,,7,186,4098,1628652798
social.frith.dev,up,mastodon,1,23,1257,1667920327
pixelfed.cats-home.net,up,pixelfed,20,478,383,1612578348
onhe.re,up,hometown,1,0,1,1668911229
pix.shikiryu.ovh,up,pixelfed,1,9,8,1668847060
mastodon.xn--9cs231j0ji.xn--p8s937b.net,up,mastodon,13,222,419,1667832681
tooty.org,up,mastodon,2,211,3921,1667525710
indieauthors.social,up,mastodon,3,49,1814,1669113764
mastodon.tfdn.cloud,up,mastodon,1,3,232,1668019446
mastodon.stsecurity.moe,up,mastodon,3,331,8,1628683614
mastocomm.org,up,mastodon,46,112,988,1668554730
pix.snapshare.social,up,pixelfed,3,13,27,1668290678
bytetower.social,up,mastodon,92,1880,4956,1667759390
pixelfed.automat.click,up,pixelfed,46,1808,2360,1612578347
mastodon.daniel.priv.no,up,mastodon,2,39,950,1668111146
were.social,up,pleroma,8,371,3340,1612578265
social.dimitar.dev,up,gotosocial,1,3,52,1667772485
logoff.biz,up,mastodon,3,10,471,1667842602
daily.surf,up,mastodon,1,0,457,1668019618
veronaxxx.masto.host,up,mastodon,44,8594,3533,1612578270
fed.leiden.digital,up,gotosocial,1,80,106,1667616277
2c.taoetc.org,up,mastodon,2,356,4133,1630895794
pleroma.purexo.mom,up,pleroma,1,34,2041,1649761424
maxpe.todon.de,up,mastodon,2,0,1218,1668250993
girldick.quest,up,mastodon,1,0,47,1669064516
shitpost.cloud,up,pleroma,27,5094,5809,1663202249
bikesare.cool,up,mastodon,4,187,2290,1667766092
matitodon.com,up,mastodon,350,261317,7982,1612578269
co.social,up,mastodon,2,0,406,1669064515
malnacido.com,up,mastodon,2,0,1,1669064516
mastodon.discourse-research.net,up,hometown,57,318,17,1668808141
caffeinated.social,up,mastodon,1,78,3131,1612578347
umbrella.cafe,up,mastodon,2,7443,2316,1619974712
figureskating.online,up,mastodon,3,10,45,1668981454
mast.captnstark.com,up,mastodon,1,360,2643,1668571300
mastodon.gdt.bzh,up,mastodon,2,0,7,1650989944
pl.r8z.us,up,pleroma,3,63,1546,1668335646
masto.la,up,mastodon,5,28,2289,1669079935
cybercuties.net,up,mastodon,2,11,96,1668981454
mastodo.ng,up,mastodon,5,135,2109,1667911303
social.ariona.fr,up,pleroma,1,1642,4378,1612578268
witter.cz,up,mastodon,638,3420,5005,1667750042
finalgear.social,up,mastodon,14,38,473,1668981453
darkfuture.social,up,mastodon,1,13,1551,1667798340
md.razmadze.me,up,mastodon,1,0,99,1668981453
mastodon.libretic.fr,up,mastodon,6,482,2398,1653818594
vorpal-blade.com,up,gotosocial,1,0,0,1669064515
piupiupiu.com.br,up,mastodon,35,366,3703,1668069339
sqldba.pro,up,mastodon,4,22,1452,1668068015
fed.umycode.com,up,pleroma,2,2,1676,1612578269
eikon.refchat.net,up,pixelfed,1,20,0,1619442938
social.duergner.io,up,mastodon,1,0,12,1668981453
xierqi.club,up,mastodon,3,980,20,1668554730
mo.tt,up,mastodon,1,9,316,1667724034
cockandballtortu.re,up,akkoma,7,141,2513,1668981388
yaten.dev,up,mastodon,2,6,1854,1668068015
lounge.town,up,mastodon,3,118,1714,1668775978
social.pikafan.de,up,mastodon,1,1,1391,1667810744
mastodon.yousack.net,up,mastodon,1,136,400,1612578345
1stterm.sakakidon.icscoe.jp,up,,16,198,4,1612579014
social.asdf.wf,up,mastodon,1,5,1090,1667186753
mastodon.chrg.nl,up,mastodon,1,11,1950,1667691134
ostalb.social,up,mastodon,5,4,673,1668623599
amicable.social,up,friendica,3,76,7899,1614099543
johanv.net,up,,1,29,0,1659507355
squeak.social,up,mastodon,19,108,3579,1666939159
5dollah.click,up,pleroma,4,3664,4445,1642740043
shitpost.racing,up,pleroma,1,278,1283,1664058552
mastodon.corecoding.dev,up,mastodon,2,234,10583,1612578269
pao.moe,up,mastodon,102,46522,12503,1612578268
social.stemmler.io,up,mastodon,1,1,558,1669064515
