hostname,state,software,user_count,note_count,peer_count,discovered_at
stee02.us.to,up,mastodon,2,1,117,1668449946
bifrost.berzerk.pl,up,mastodon,1,768,4817,1667768414
halcyonpixels.com,up,wordpress,1,5,,1671654702
mastodon.lieter.nl,up,mastodon,1,328,8054,1612578271
pinet.vn,up,mastodon,9,65,201,1677627636
touiterre.ethibox.fr,up,mastodon,6,40,1961,1671361389
liberty.fans,up,mastodon,2,106,839,1669812840
stream.whomartthou.com,up,,1,8,0,1675991097
coleman.social,up,mastodon,3,72,4293,1669602908
sebitech.social,up,mastodon,10,6,1853,1651072343
social.peregrinecoast.press,up,mastodon,6,102,1647,1668993633
ourtribeonline.com,up,mastodon,5,132,3138,1667351283
fedi.fun,up,gotosocial,1,1,5,1668793499
benz.social,up,mastodon,2,5,6393,1673705689
toots.hilandchris.com,up,mastodon,2,65,3361,1667863313
o0o.social,up,mastodon,3,226,3843,1674234615
hawk.life,up,mastodon,1,42,3467,1673420601
video.causa-arcana.com,up,peertube,1,265741,,1676020408
fedi.sabatino.pro,up,mastodon,2,52,2433,1617656643
pub.matsuda.tips,up,pleroma,1,1,45,1676831553
peertube.tspu.edu.ru,up,peertube,3,15,,1617313759
vintagepointofsale.com,up,wordpress,2,28,,1673867354
ashka.me,up,mastodon,2,1365,4813,1650922401
www.tiernanotoole.ie,up,wordpress,1,160,,1674146802
v.lastorder.xyz,up,peertube,2,7,,1612578346
imkerei.social,up,mastodon,2,36,1199,1667557100
jdub.website,up,wildebeest,,,4,1677237851
hugglebot.io,up,mastodon,2,52,4183,1672307569
tube.revertron.com,up,peertube,3,112,,1643247968
tryste.ro,up,mastodon,7,1671,7613,1669347521
mtd.sysblog.at,up,mastodon,2,97,3036,1668751187
ru.relay.mentality.rip,up,activityrelay,1,0,,1618536336
dctr.uk,up,mastodon,2,5,722,1668569946
hildrey.net,up,mastodon,1,4,1374,1673647888
red.lexa.red,up,mastodon,1,4,702,1668968286
vegenx.social,up,mastodon,2,145,3542,1671377362
pub.sapzil.org,up,mastodon,1,469,441,1668188255
klingele.dev,up,wordpress,2,13,,1676350441
reality2.social,up,mastodon,2,37,4296,1670094629
minds.excession.llc,up,mastodon,2,10,1879,1667562471
famichiki.jp,up,mastodon,479,81916,13422,1667798262
mastodon.tokyo,up,mastodon,28,542,7842,1612579442
social.kitsi.biz,up,pleroma,9,60,525,1612578268
mastodon.dbfmradio.org,up,mastodon,3,95,3892,1668573580
universe.feliver.se,up,akkoma,4,12115,7209,1612578269
toots.page,up,mastodon,2,29,2094,1669463329
toot.jimmygulp.co.uk,up,mastodon,3,7,2191,1668019618
immerautonom.noblogs.org,up,wordpress,4,13,,1671116261
mastodon.meinserver.co,up,mastodon,1,0,9,1676191264
fanfare.horse,up,mastodon,240,12271,4202,1612578270
rancati.com,up,misskey,4,2,2575,1676233334
mastodon.gideonstar.de,up,mastodon,1,654,4650,1651509162
mastodon.freumh.org,up,mastodon,1,9,1462,1669437527
qwq.ooo,up,mastodon,5,263,1616,1656690417
noagendasocial.nl,up,mastodon,42,919,2301,1639649496
music.neodarz.net,up,funkwhale,2,,,1612578346
toot.snej.de,up,mastodon,2,45,2864,1671290617
mytube.kn-cloud.de,up,peertube,2,28,,1612578347
untrusted.website,up,mastodon,16,801,7447,1668316449
calico.social,up,pleroma,2,195,6317,1665298253
social.tonkku.me,up,mastodon,1,14,1354,1667421760
mastodon.schenkel.net,up,mastodon,1,35,1301,1668204087
