hostname,state,software,user_count,note_count,peer_count,discovered_at
lablanche.ch,up,wordpress,2,0,,1668366162
some.chiptune.uk,up,pleroma,2,36,797,1668115279
tapbots.social,up,mastodon,5,36,1700,1668213222
demon.social,up,mastodon,4,23452,7858,1612578266
social.milhousfamily.com,up,pleroma,3,0,0,1619556541
raitamaa.net,up,mastodon,1,2,426,1668474661
mastodon.geekcloud.cyou,up,mastodon,1,3,27,1667659482
social.tamez.systems,up,mastodon,1,3,653,1668581279
viidalepp.me,up,mastodon,1,3,8,1668320637
viisphere.me,up,mastodon,1,37,1351,1668381956
nuwardia.xyz,up,pleroma,14,121,110,1668572374
arguos.com,up,mastodon,2,400,6793,1612578270
mastodon.homeset.de,up,mastodon,1,0,181,1651938916
7pounds.army,up,mastodon,10,157,3117,1668024143
fed.allofti.me,up,pleroma,1,0,5,1668168508
social.mcwhirter.io,up,mastodon,1,295,980,1612581694
pl.panthermoderns.org,up,akkoma,0,0,2205,1618341437
dev.mastodon.lmorchard.com,up,mastodon,2,13,70,1668172801
blahaj.pics,up,pixelfed,2,3,1,1651530083
atmoschem.org,up,mastodon,4,42,390,1668474641
social.tinat.eu,up,mastodon,3,5,3389,1667874449
joinmirage.online,up,friendica,26,1747,164,1639651999
chirpi.de,up,mastodon,4,3187,3971,1612578267
caluettefamily.com,up,mastodon,2,95,2159,1668233149
zurich.social,up,mastodon,211,295,1880,1667509099
loci.onl,up,mastodon,18,6414,5296,1612578270
social.montceleste.fr,up,mastodon,1,26,547,1668259636
snowdin.town,up,akkoma,45,33015,7652,1659619538
cons.ivy.io,up,mastodon,5,83,700,1668319299
kneel.before.dog,up,pleroma,1,15,744,1667772640
atta.ch.to,up,mastodon,3,9,165,1668400416
ng.cathoderay.tube,up,akkoma,12,505,2832,1667780786
greatestgen.social,up,mastodon,11,30,43,1612578347
plumes.io,up,mastodon,7,141,653,1667993138
f.freinetz.ch,up,friendica,46,1685,15025,1612578267
pouets.leel.fr,up,mastodon,1,1,172,1667476260
plem.sapphic.site,up,akkoma,3,560,4741,1666507959
social.gerben.dev,up,gotosocial,1,3,1,1667663239
live.slipfox.xyz,up,,1,7,0,1652277224
soapbox.midwaytrades.com,up,pleroma,3,17572,2763,1652506845
national-defence.network,up,pleroma,3,66,3217,1668389358
social.fosshost.com,up,mastodon,2,8,479,1668306248
dan.mastohon.com,up,mastodon,1,1014,5662,1667437604
mastodon.hellsite.net,up,mastodon,8,220,2469,1639653934
clyez.city,up,pleroma,3,55,1234,1612578266
social.hrusecky.net,up,gotosocial,1,4,10,1668135186
mastodon.flyingmou.se,up,mastodon,3,38,2491,1667349072
video.slipfox.xyz,up,peertube,10,142,,1652580632
box.cliq.social,up,pleroma,1,0,2,1626177043
social.oriol.ie,up,pleroma,1,26,1657,1660497092
id.cc,up,,1678,1618,2038,1612578266
mastodon.danp.net,up,mastodon,1,32,1030,1667602458
social.robertwgehl.org,up,hometown,1,14,500,1618282864
lou.lt,up,mastodon,4991,87020,11928,1612578270
pixel.netzspielplatz.de,up,pixelfed,153,309,43,1612578268
toot.ring0.space,up,mastodon,5,10,460,1668189821
seizemeans.com,up,mastodon,68,4138,7596,1612578270
sawakai.space,up,,190,1332,1139,1612578269
halifaxsocial.ca,up,mastodon,576,7241,3881,1667689364
