hostname,state,software,user_count,note_count,peer_count,discovered_at
toot.hoec3.de,up,mastodon,7,165,4380,1612578270
friendica.deliquescence.net,up,friendica,0,0,0,1612578344
giraffeviola.com,up,mastodon,7,14,1,1669069611
pete.warpnine.de,up,peertube,3,0,,1612578784
starkey.family,up,pleroma,5,35,684,1668725102
misskey.shinaaamo.com,up,misskey,,,1692,1639647838
indiefilm.fun,up,mastodon,8,10,930,1668519599
fri.aethercom.de,up,friendica,0,0,0,1612578269
nerdsteria.com,up,mastodon,2,31,1038,1668905228
music.ngaumont.fr,up,funkwhale,3,,,1612578346
social.hp-gauster.name,up,friendica,0,0,0,1612578266
tusk.sfunk1x.com,up,mastodon,2,512,3525,1641247851
e4le.me,up,misskey,4,476,598,1668013436
festland.social,up,mastodon,5,4,6,1669069611
mastodon.km6g.us,up,mastodon,1,177,2624,1654708990
hackerspace.au,up,mastodon,7,109,1907,1667913692
mastodon.jg1000.fr,up,mastodon,4,0,3287,1668691264
mastodon.keegee40.xyz,up,mastodon,1,15,161,1668359252
social.tigerstyping.com,up,mastodon,12,6392,2795,1647838008
posting.party,up,mastodon,1,19,1391,1668281854
hoot-n-tea.art,up,mastodon,4,70,1063,1669121871
blogs.fromouter.space,up,writefreely,3,2,,1612578346
crosshatch.fun,up,mastodon,5,11,0,1668073383
fr.deveth0.de,up,friendica,0,0,0,1651414747
ristor.me,up,misskey,4,97,123,1662930539
humangenetics.social,up,mastodon,25,287,1348,1668250865
wellduck.me,up,mastodon,3,498,2939,1660090781
metaskey.net,up,misskey,94,911,3124,1643377425
brokaw.masto.host,up,mastodon,1,1,549,1667306517
owncast.radiobrony.live,up,,1,3,0,1667961975
kamel.social,up,pleroma,3,21,215,1612578347
usr.cloud,up,mastodon,10,127,1544,1667885482
ping.the-planet.space,up,misskey,,,6178,1612578266
mstdn.misosi.ru,up,,60,13858,3588,1612578267
video.g3l.org,up,peertube,15,9045,,1612578270
plus.haruk.in,up,hubzilla,155,5878,,1612578270
nigerianow.social,up,mastodon,3,3,164,1667997873
owncast.small-web.org,up,,1,19,0,1655011187
pl.jugregator.org,up,pleroma,1,384,1428,1614201770
gshep.social,up,mastodon,2,64,745,1668329190
arktos.social,up,mastodon,10,2160,12766,1612578269
social.smbcc.org,up,mastodon,1,0,11,1667968777
noisemakerbot.social,up,mastodon,1,1340,1367,1665369743
fabi.lgbt,up,mastodon,3,13,394,1668160582
video.latavernedejohnjohn.fr,up,peertube,4,42793,,1612578271
social.rozk.net,up,mastodon,1,14,124,1659816260
geekprojects.com,up,mastodon,2,497,97,1667997873
tube.aquilenet.fr,up,peertube,50,66308,,1612578266
birdbots.leptonics.com,up,birdsitelive,32,0,,1643609116
t.kiriha.me,up,mastodon,1,715,280,1612578347
mastodon.indie.host,up,mastodon,25,12341,14525,1612578270
mst.akari-network.jp,up,mastodon,4,252,200,1630980926
netsplit.social,up,mastodon,1,9,902,1668988325
pix.nixt.de,up,pixelfed,2,16,57,1651175998
