hostname,state,software,user_count,note_count,peer_count,discovered_at
toot.liw.fi,up,mastodon,3,4532,9415,1612578270
lexingtonbitcoin.social,up,pleroma,4,523,2425,1640312067
threads.social,up,mastodon,8,13,1323,1667725283
pleroma.memiks.fr,up,pleroma,2,75,2856,1612578270
social.xmflsct.com,up,mastodon,4,1071,10333,1612578270
nodutiesowed.com,up,mastodon,16,81,4074,1612578268
social.victimcache.com,up,pleroma,3,94,1126,1667289483
mstdn.hitoxu.com,up,mastodon,1,3162,3625,1612578268
nsw.social,up,mastodon,2,1,631,1667603322
paquita.masto.host,up,mastodon,1297,70825,10574,1652382782
snapdragon.social,up,mastodon,5,43,180,1669804320
ada.social,up,mastodon,4,0,1,1669803680
felesitas.cloud,up,mastodon,17,460903,9447,1612578269
kitty.town,up,mastodon,120,126493,17176,1612578266
asocial.grimstack.xyz,up,pleroma,4,626,4691,1612578271
social.horrorhub.club,up,mastodon,150,11620,8316,1667739771
sarnia.lambton.social,up,mastodon,18,72,1377,1642177883
mastodon.coley.co,up,mastodon,1,21,1013,1667723307
mastodon.testausserveri.fi,up,mastodon,21,44,683,1669079269
junbird.altervista.org,up,wordpress,1,0,,1668753656
cascadia.space,up,mastodon,4,9,128,1663159818
m.smenttech.com,up,mastodon,13,62,4874,1668696518
m.instigation.fr,up,mastodon,1,109,2831,1667476260
social.heiber.im,up,mastodon,1,283,4977,1667464886
paigecompositor.marktwainstudies.org,up,mastodon,11,731,3571,1667595493
wirnity.de,up,friendica,0,0,0,1663988645
cybert-media.net,up,pleroma,10,134,1645,1614097838
melon.land,up,mastodon,13,52,240,1667340060
mastodol.jp,up,mastodon,996,157409,3109,1612578267
discuss.smash.today,up,mastodon,18,182,1312,1668450715
frameperfect.space,up,mastodon,28,126,1525,1668223143
toot.c.pizzafactory.jp,up,gotosocial,3,22,18,1669000509
friendica.realmat.de,up,friendica,0,0,0,1663384063
www.blogpocket.com,up,wordpress,1,409,,1668904961
peoplegroup.social,up,mastodon,7,110,622,1656656627
mastodon.cube4fun.net,up,mastodon,3,14,691,1667323256
palm.weboslives.eu,up,pleroma,1,3,625,1669018074
social.tuffi.org,up,mastodon,2,72,1959,1668535952
social.pasker.net,up,mastodon,2,2,222,1667902326
vymazal.social,up,mastodon,2,0,636,1668905337
pixelfed.fftlt.net,up,pixelfed,16,466,28,1647828010
libertyrepublic.social,up,mastodon,1,2,353,1662735232
mstdn.i-red.info,up,mastodon,20,18268,2580,1612578271
zoo.retro-ink.com,up,mastodon,7,113,72,1669156524
whatever.cat,up,mastodon,1,5,2202,1668846826
adventurousbeastie.eu,up,mastodon,1,116,1924,1668379216
sns.minovsky.space,up,akkoma,1,19,2373,1669584280
watch.mitch.science,up,peertube,2,4,,1668743615
mk.21x9.org,up,misskey,1,139,1971,1668904971
eureka.chat,up,mastodon,1,36,1354,1667257320
pleroma.chez-papy-daarky.ovh,up,pleroma,2,355,1525,1612578267
assortedflotsam.com,up,mastodon,45,269344,13322,1612578267
eigadon.net,up,mastodon,1243,25163,6616,1612578267
social.starshipjennings.com,up,mastodon,3,34,2,1612578348
fedi.srijan.dev,up,akkoma,1,13,4805,1668904961
social.smbcc.org,up,mastodon,1,0,13,1667968777
social.c-r-t.tk,up,hubzilla,9,10663,,1612578268
soc.citizen4.eu,up,friendica,23,168,18549,1618242832
mastodon.buzhangjiuzhou.com,up,mastodon,9,880,6018,1637926773
mammut.mx,up,mastodon,14,357,1717,1612578265
animalliberation.social,up,mastodon,1223,3412,4556,1612578268
weatherby2378.social,up,mastodon,2,413,2476,1667332975
moss.church,up,mastodon,2,907,3062,1612578348
groomlakeroad.com,up,mastodon,16,213,817,1619694107
