hostname,state,software,user_count,note_count,peer_count,discovered_at
hifish.social,up,mastodon,2,10,444,1666602604
toot.cairobraga.com,up,mastodon,1,711,3928,1612581622
peertube.terranout.mine.nu,up,peertube,2,185,,1612578346
swapping.space,up,mastodon,3,86,3170,1668183752
pl.autumnsky.jp,up,pleroma,1,123,431,1668226037
acg.mn,up,mastodon,2484,148957,11079,1612578266
ulf-kaempfer.de,up,wordpress,2,57,,1616633460
petroskowo.pl,up,friendica,0,0,0,1665082872
masto.galooph.com,up,mastodon,1,418,5900,1612578267
jplocalization.social,up,mastodon,5,1,3250,1669264469
mas.to,up,mastodon,133167,2250234,24566,1612578271
temp.odon.moe,up,mastodon,1,30,1529,1669419166
goldfamily.social,up,mastodon,2,0,503,1669173409
mastodon.ericlathrop.com,up,mastodon,1,1108,9104,1612578266
mastodon.dalaomai.cn,up,mastodon,7,649,3135,1637028555
mammut.moe,up,mastodon,3,141,3512,1667948614
harder.social,up,mastodon,1,10,769,1668675678
mastodon.unsuspicious.website,up,mastodon,4,597,1615,1651608241
papaya.social,up,mastodon,1,2,129,1670307430
ncl.social,up,mastodon,3,9,720,1669068104
m.wkfg.me,up,pleroma,2,0,2,1669844683
dotgr.id,up,mastodon,20,507,6614,1612578266
thepathbegins.social,up,mastodon,1,0,893,1667855850
social.city-of-glass.net,up,mastodon,1,61,3097,1612578268
live.olimaia.net,up,,1,0,0,1670524531
mstdn.s7t.de,up,,30,346,528,1612578775
blog.notvery.social,up,writefreely,1,3,,1667688600
bend.town,up,hometown,1,1,343,1668940533
social.itfm.xyz,up,mastodon,2,1,592,1669696998
sysadmins.zone,up,mastodon,1,58,5195,1650940234
bifrost.berzerk.pl,up,mastodon,1,283,2136,1667768414
fedi.astrid.tech,up,akkoma,4,1843,9642,1667414607
mastodon.lssong.myds.me,up,mastodon,1,1,117,1670351175
live.lacaveatonton.ovh,up,,1,14,0,1669886953
social.r00ted.com,up,mastodon,1,13,667,1670163534
pouque.net,up,pleroma,16,2173,7514,1612578268
funky.horse,up,pleroma,5,18,1418,1668776492
mastodon.theultraworld.org,up,mastodon,4,56,3726,1668270800
social.slow.pictures,up,mastodon,2,292,2894,1667928321
pinkorange.red,up,mastodon,53,90515,7095,1612578267
m.blasteh.uk,up,mastodon,2,102,5335,1669002788
swiftdevs.space,up,mastodon,8,28,309,1669830948
tyrol.social,up,mastodon,836,10432,6970,1651881420
mastodon-dus.de,up,mastodon,13,303,2077,1667325554
ossum.net,up,mastodon,3,311,6241,1667754183
waskuisland.com,up,mastodon,50,501,3587,1668424547
peering.social,up,mastodon,6,38,2638,1668527149
mastodon.b12e.be,up,mastodon,1,4,138,1668796519
social.demi-sec.org,up,mastodon,2,25,1381,1668001469
kerneltrick.org,up,gotosocial,1,2,21,1669735522
re.lire.im,up,mastodon,24,305,2803,1652904922
social.spline.de,up,pleroma,12,4,1060,1612578347
flaki.social,up,mastodon,5,868,3753,1657058468
peertube.chaunchy.com,up,peertube,3,1918,,1654349425
laravel.gg,up,mastodon,23,15,870,1668818302
allthe.buzz,up,mastodon,2,10,305,1668257985
pleroma.p4g.club,up,pleroma,5,2439,5374,1612578269
what.entire.website,up,pleroma,1,46,756,1667809489
mstdn.sheehanmiles.com,up,mastodon,4,329,4820,1667871444
cyberfurz.social,up,mastodon,92,4385,4913,1667244903
mzn-potatochips.me,up,mastodon,26,56148,5492,1612578270
u-tokyo.social,up,mastodon,19,2229,1214,1667745346
mstdn.eqgr.gr,up,mastodon,2,266,19,1667905313
kerr.social,up,mastodon,0,0,0,1668307809
sadoway.com,up,mastodon,1,16,965,1669443071
uiuxdev.social,up,mastodon,2960,3373,6596,1668530974
mastodon.maho-do.jp,up,mastodon,5,178,2655,1612578268
m.ix.is,up,mastodon,1,128,4815,1651091132
saimaa.site,up,mastodon,7,235,2200,1668255074
